NumOfBeedroom,NumOfBathroom,AreaOfHouse,AreaOfParking,NumOfFloor,Rating,AreaOfBuilding,AreaOfUnderGround,YearOfBuild,YearOfRepair,Latitude,Longitude,sell_year,sell_month,sell_day,build_age,repair_age
0.5,0.45161290322580644,0.24210526315789474,0.0025612026263836583,0.4,0.5,0.18181818181818182,0.15767634854771784,0.16521739130434782,0.9846153846153847,0.6467734109655453,0.20764119601329015,1.0,0.09090909090909091,0.8333333333333334,0.8362068965517241,0.4266666666666667
0.4,0.5483870967741935,0.3431578947368421,0.0028810500688459507,0.2,0.6,0.22904368358913813,0.27385892116182575,0.06086956521739131,0.9995037220843672,0.7742196344816515,0.1303986710963315,0.0,0.5454545454545454,0.43333333333333335,0.9310344827586207,0.013333333333333334
0.3,0.25806451612903225,0.20210526315789473,0.006029245444748475,0.4,0.4,0.22668240850059032,0.0,0.5652173913043478,0.0,0.8303412582888549,0.28654485049833944,0.0,0.9090909090909091,0.5333333333333333,0.43103448275862066,0.013333333333333334
0.4,0.22580645161290322,0.13578947368421052,0.0043785176403739546,0.0,0.4,0.11097992916174734,0.07261410788381743,0.5739130434782609,0.0,0.759016658579975,0.33305647840531427,0.0,1.0,0.36666666666666664,0.4224137931034483,0.013333333333333334
0.4,0.3225806451612903,0.1968421052631579,0.0034698601333788067,0.4,0.4,0.22077922077922077,0.0,0.8782608695652174,0.0,0.9125020216723299,0.4659468438538172,1.0,0.36363636363636365,0.13333333333333333,0.12931034482758622,0.013333333333333334
0.2,0.12903225806451613,0.04842105263157895,0.0016380065992765876,0.0,0.3,0.05430932703659976,0.0,0.08695652173913043,0.0,0.832767265081674,0.1403654485049816,0.0,0.8181818181818182,0.4,0.9051724137931034,0.013333333333333334
0.2,0.22580645161290322,0.08842105263157894,0.0003240878441616029,0.4,0.5,0.09917355371900827,0.0,0.9217391304347826,0.0,0.6278505579815608,0.4318936877076402,0.0,0.7272727272727273,0.8333333333333334,0.07758620689655173,0.013333333333333334
0.5,0.45161290322580644,0.38526315789473686,0.007828387308598868,0.0,0.6,0.21723730814639905,0.3775933609958506,0.7652173913043478,0.0,0.4513989972505267,0.13870431893686735,0.0,0.6363636363636364,0.6,0.23275862068965517,0.013333333333333334
0.4,0.3225806451612903,0.2806315789473684,0.006550209082092359,0.4,0.6,0.31475796930342387,0.0,0.991304347826087,0.0,0.21219472747857063,0.21179401993355218,1.0,0.0,0.6333333333333333,0.017241379310344827,0.013333333333333334
0.4,0.2903225806451613,0.2094736842105263,0.004136208971841916,0.0,0.5,0.1617473435655254,0.12863070539419086,0.6869565217391305,0.0,0.31732168850072484,0.3073089700996614,0.0,0.9090909090909091,0.6666666666666666,0.3103448275862069,0.013333333333333334
0.4,0.12903225806451613,0.11052631578947368,0.003954477470442886,0.2,0.4,0.12396694214876033,0.0,0.05217391304347826,0.0,0.8300177907164797,0.10215946843853083,0.0,0.45454545454545453,0.8666666666666667,0.9396551724137931,0.013333333333333334
0.5,0.3225806451612903,0.3,0.005686984450446969,0.0,0.5,0.19244391971664698,0.25311203319502074,0.5043478260869565,0.0,0.6897945980915392,0.33803986710962164,1.0,0.18181818181818182,0.06666666666666667,0.5,0.013333333333333334
0.4,0.3225806451612903,0.1936842105263158,0.0031324453124479414,0.4,0.4,0.21723730814639905,0.0,0.8869565217391304,0.0,0.9141193595342054,0.4667774086378625,0.0,0.6363636363636364,0.3333333333333333,0.11206896551724138,0.013333333333333334
0.4,0.3225806451612903,0.29578947368421055,0.0018342766207875396,0.8,0.6,0.26092089728453366,0.12448132780082988,0.8434782608695652,0.0,0.7645156073103635,0.12458471760796701,0.0,0.6363636363636364,0.2,0.15517241379310345,0.013333333333333334
0.3,0.1935483870967742,0.12842105263157894,0.004726836351388762,0.4,0.4,0.14403778040141677,0.0,0.23478260869565218,0.0,0.9597282872392003,0.17691029900331812,0.0,0.7272727272727273,0.03333333333333333,0.7586206896551724,0.013333333333333334
0.3,0.22580645161290322,0.09052631578947369,0.007998003376571297,0.0,0.4,0.10153482880755609,0.0,0.782608695652174,0.0,0.5479540676047231,0.6204318936876991,0.0,0.5454545454545454,0.5333333333333333,0.21551724137931033,0.013333333333333334
0.4,0.3870967741935484,0.23473684210526316,0.01077667803296246,0.0,0.5,0.17473435655253838,0.15560165975103735,0.48695652173913045,0.0,0.6555070354196965,0.2782392026578036,0.0,0.45454545454545453,0.6,0.5086206896551724,0.013333333333333334
0.3,0.25806451612903225,0.15368421052631578,0.004625672482276635,0.0,0.4,0.09327036599763873,0.13900414937759337,0.6086956521739131,0.0,0.24518841986090148,0.1303986710963315,0.0,0.6363636363636364,0.13333333333333333,0.3879310344827586,0.013333333333333334
0.3,0.25806451612903225,0.0968421052631579,0.0034486581248822533,0.0,0.4,0.10861865407319952,0.0,0.7652173913043478,0.0,0.371987708232246,0.3887043189368703,1.0,0.18181818181818182,0.6,0.2413793103448276,0.013333333333333334
0.4,0.2903225806451613,0.17157894736842105,0.002585433493236862,0.2,0.5,0.09563164108618655,0.17012448132780084,0.21739130434782608,0.0,0.6441856703865444,0.11877076411959073,0.0,1.0,0.3333333333333333,0.7758620689655172,0.013333333333333334
0.3,0.25806451612903225,0.16736842105263158,0.003288128631979777,0.0,0.4,0.11688311688311688,0.12448132780082988,0.5043478260869565,0.0,0.8617176128093217,0.1960132890365494,0.0,0.6363636363636364,0.2,0.49137931034482757,0.013333333333333334
0.5,0.3870967741935484,0.14947368421052631,0.0014708136179894802,0.4,0.4,0.16765053128689492,0.0,0.8521739130434782,0.0,0.6516254245511836,0.18936877076411598,0.0,0.5454545454545454,0.23333333333333334,0.14655172413793102,0.013333333333333334
0.4,0.3870967741935484,0.24736842105263157,0.0013563227721080915,0.4,0.5,0.21841794569067297,0.1037344398340249,0.8956521739130435,0.0,0.9938541161248613,0.29983388704319447,0.0,0.6363636363636364,0.4666666666666667,0.10344827586206896,0.013333333333333334
0.3,0.45161290322580644,0.13789473684210526,0.0009843789659114107,0.4,0.5,0.10271546635182999,0.0912863070539419,0.9565217391304348,0.0,0.6750768235484427,0.09053156146179007,0.0,0.7272727272727273,0.5,0.04310344827586207,0.013333333333333334
0.4,0.25806451612903225,0.14526315789473684,0.003288128631979777,0.4,0.4,0.16292798110979928,0.0,0.09565217391304348,0.9831265508684863,0.7924955523208743,0.098006644518257,0.0,0.36363636363636365,0.36666666666666664,0.896551724137931,0.4533333333333333
0.3,0.12903225806451613,0.07789473684210527,0.004196786138974925,0.0,0.4,0.05785123966942149,0.05186721991701245,0.40869565217391307,0.0,0.8701277696910862,0.1079734219269071,0.0,1.0,0.3,0.5862068965517241,0.013333333333333334
0.3,0.12903225806451613,0.12631578947368421,0.006438141322896291,0.0,0.4,0.14167650531286896,0.0,0.5304347826086957,0.0,0.21041565583050173,0.27491694352159873,0.0,0.5454545454545454,0.5,0.46551724137931033,0.013333333333333334
0.2,0.12903225806451613,0.09263157894736843,0.0018948537879205495,0.2,0.4,0.1038961038961039,0.0,0.0782608695652174,0.0,0.7045123726346473,0.17607973421926099,0.0,0.8181818181818182,0.9666666666666667,0.9137931034482759,0.013333333333333334
0.3,0.22580645161290322,0.08315789473684211,0.008311187330648957,0.0,0.4,0.09327036599763873,0.0,0.7043478260869566,0.0,0.5215914604560878,0.6528239202657854,0.0,0.45454545454545453,0.5666666666666667,0.29310344827586204,0.013333333333333334
0.3,0.3225806451612903,0.10421052631578948,0.0004949154554766908,0.8,0.5,0.11688311688311688,0.0,0.9391304347826087,0.0,0.7818211224324725,0.1594684385381893,0.0,0.8181818181818182,0.6666666666666666,0.0603448275862069,0.013333333333333334
0.4,0.3548387096774194,0.2894736842105263,0.004456056414304208,0.4,0.6,0.3246753246753247,0.0,0.9826086956521739,0.0,0.7003072941937593,0.3828903654485058,0.0,1.0,0.4666666666666667,0.017241379310344827,0.013333333333333334
0.3,0.22580645161290322,0.10421052631578948,0.0018106515256056657,0.0,0.4,0.05548996458087367,0.1078838174273859,0.21739130434782608,0.0,0.8457059679767132,0.09966777408637124,0.0,0.6363636363636364,0.8,0.7758620689655172,0.013333333333333334
0.3,0.2903225806451613,0.2694736842105263,0.004034439331058459,0.0,0.5,0.1334120425029516,0.2966804979253112,0.7217391304347827,0.0,0.5925925925925926,0.11378737541527158,1.0,0.2727272727272727,0.6333333333333333,0.28448275862068967,0.013333333333333334
0.3,0.2903225806451613,0.15157894736842106,0.005003068233515287,0.0,0.4,0.12632821723730814,0.07676348547717843,0.6869565217391305,0.0,0.9207504447679126,0.25249169435215074,1.0,0.09090909090909091,0.03333333333333333,0.31896551724137934,0.013333333333333334
0.2,0.12903225806451613,0.09052631578947369,0.004560249141772985,0.0,0.4,0.10153482880755609,0.0,0.40869565217391307,0.0,0.922044315057413,0.15780730897009862,0.0,0.45454545454545453,0.1,0.5862068965517241,0.013333333333333334
0.3,0.3225806451612903,0.10105263157894737,0.000373761121210671,0.4,0.4,0.08146399055489964,0.056016597510373446,0.9304347826086956,0.0,0.5862849749312605,0.13372093023256,1.0,0.18181818181818182,0.7666666666666667,0.07758620689655173,0.013333333333333334
0.4,0.3225806451612903,0.31684210526315787,0.14953413129616358,0.4,0.6,0.35537190082644626,0.0,0.8782608695652174,0.0,0.3283195859615018,0.4551495016611217,0.0,0.36363636363636365,0.6666666666666666,0.1206896551724138,0.013333333333333334
0.3,0.41935483870967744,0.2505263157894737,0.0034565331566095443,0.4,0.6,0.18772136953955135,0.16390041493775934,0.9217391304347826,0.0,0.5879023127931362,0.2657807308970057,0.0,0.45454545454545453,0.5666666666666667,0.07758620689655173,0.013333333333333334
0.3,0.2903225806451613,0.11368421052631579,0.003044002648433747,0.4,0.4,0.12750885478158205,0.0,0.7391304347826086,0.0,0.6600355814329595,0.4152823920265803,1.0,0.2727272727272727,0.43333333333333335,0.2672413793103448,0.013333333333333334
0.4,0.3225806451612903,0.17684210526315788,0.0023794711249846287,0.4,0.4,0.19834710743801653,0.0,0.9043478260869565,0.0,0.30794112890182346,0.4094684385381922,0.0,0.45454545454545453,0.13333333333333333,0.09482758620689655,0.013333333333333334
0.2,0.12903225806451613,0.08105263157894736,0.004196786138974925,0.2,0.4,0.09090909090909091,0.0,0.1391304347826087,0.0,0.7934659550380112,0.5008305647840512,0.0,1.0,0.7333333333333333,0.853448275862069,0.013333333333333334
0.4,0.3548387096774194,0.19894736842105262,0.0015919679522555,0.2,0.5,0.1334120425029516,0.15767634854771784,0.26956521739130435,0.0,0.8274300501374788,0.19684385382058292,0.0,0.7272727272727273,0.36666666666666664,0.7241379310344828,0.013333333333333334
0.3,0.3225806451612903,0.18842105263157893,0.004201632312345566,0.0,0.4,0.12160566706021252,0.15767634854771784,0.5391304347826087,0.0,0.9725052563480462,0.15199335548172235,0.0,0.45454545454545453,0.8,0.45689655172413796,0.013333333333333334
0.4,0.25806451612903225,0.13052631578947368,0.0059383796940489595,0.0,0.4,0.14639905548996457,0.0,0.591304347826087,0.0,0.9660359049005324,0.37043189368770796,0.0,0.45454545454545453,0.3,0.4051724137931034,0.013333333333333334
0.3,0.2903225806451613,0.1231578947368421,0.00692094134494638,0.0,0.4,0.10271546635182999,0.06224066390041494,0.7652173913043478,0.0,0.6121623807213273,0.6453488372092948,1.0,0.18181818181818182,0.43333333333333335,0.2413793103448276,0.013333333333333334
0.3,0.2903225806451613,0.21578947368421053,0.028679654007452204,0.4,0.5,0.20070838252656434,0.07261410788381743,0.7913043478260869,0.0,0.7688824195374449,0.4659468438538172,0.0,0.5454545454545454,0.0,0.20689655172413793,0.013333333333333334
0.4,0.3548387096774194,0.17894736842105263,0.00783141616695552,0.0,0.5,0.20070838252656434,0.0,0.4260869565217391,0.0,0.6690926734594858,0.24418604651162668,1.0,0.18181818181818182,0.8666666666666667,0.5775862068965517,0.013333333333333334
0.3,0.22580645161290322,0.12105263157894737,0.006195832654364252,0.0,0.3,0.0448642266824085,0.15975103734439833,0.40869565217391307,0.0,0.6744298884036924,0.24667774086377445,0.0,0.45454545454545453,0.5,0.5862068965517241,0.013333333333333334
0.4,0.5161290322580645,0.5494736842105263,0.006355150603924067,0.8,0.8,0.5147579693034239,0.17842323651452283,0.9217391304347826,0.0,0.793627688824193,0.37707641196012953,1.0,0.2727272727272727,0.7666666666666667,0.08620689655172414,0.013333333333333334
0.4,0.2903225806451613,0.1705263157894737,0.004015054637575895,0.0,0.5,0.07319952774498228,0.2074688796680498,0.43478260869565216,0.0,0.6466116771793635,0.2093023255813808,0.0,0.8181818181818182,0.5333333333333333,0.5603448275862069,0.013333333333333334
0.4,0.3225806451612903,0.3294736842105263,0.008994497775909308,0.4,0.7,0.3695395513577332,0.0,0.7913043478260869,0.0,0.773410965550708,0.4177740863787281,0.0,0.8181818181818182,0.0,0.20689655172413793,0.013333333333333334
0.2,0.22580645161290322,0.10631578947368421,0.000177491099699719,0.4,0.5,0.08500590318772137,0.06016597510373444,0.9130434782608695,0.0,0.6283357593401292,0.4318936877076402,1.0,0.0,0.9,0.09482758620689655,0.013333333333333334
0.5,0.3225806451612903,0.19052631578947368,0.003439571549812302,0.4,0.4,0.21369539551357733,0.0,0.8347826086956521,0.0,0.3367297428432778,0.41362126245846603,1.0,0.18181818181818182,0.16666666666666666,0.1724137931034483,0.013333333333333334
0.2,0.12903225806451613,0.05368421052631579,0.0007547915024773032,0.4,0.4,0.0602125147579693,0.0,0.391304347826087,0.0,0.7912016820313739,0.1013289036544737,1.0,0.18181818181818182,0.8333333333333334,0.6120689655172413,0.013333333333333334
0.4,0.1935483870967742,0.18210526315789474,0.004835269480556849,0.0,0.4,0.09208972845336481,0.1970954356846473,0.6695652173913044,0.0,0.21672327349183376,0.2691029900332224,1.0,0.09090909090909091,0.3333333333333333,0.33620689655172414,0.013333333333333334
0.4,0.45161290322580644,0.2326315789473684,0.002742934127782688,0.4,0.5,0.16883116883116883,0.16182572614107885,0.8956521739130435,0.0,0.8660844250363915,0.10299003322258796,0.0,0.7272727272727273,0.5666666666666667,0.10344827586206896,0.013333333333333334
0.3,0.22580645161290322,0.18,0.008649207923251152,0.0,0.4,0.20188902007083825,0.0,0.5478260869565217,0.0,0.32815785217531995,0.38205980066444867,0.0,0.7272727272727273,0.23333333333333334,0.4482758620689655,0.013333333333333334
0.4,0.3225806451612903,0.2,0.005178136246529685,0.4,0.5,0.2243211334120425,0.0,0.6695652173913044,0.0,0.6501698204755012,0.32475083056479026,0.0,0.9090909090909091,0.2,0.3275862068965517,0.013333333333333334
0.5,0.5806451612903226,0.49894736842105264,0.02577619038676704,0.4,0.8,0.5596221959858324,0.0,0.8347826086956521,0.0,0.622189875464979,0.3264119601328809,0.0,0.8181818181818182,0.06666666666666667,0.16379310344827586,0.013333333333333334
0.4,0.2903225806451613,0.14842105263157895,0.004877067725878626,0.0,0.5,0.11452184179456906,0.0912863070539419,0.6956521739130435,0.0,0.8615558790231284,0.2782392026578036,0.0,0.36363636363636365,0.36666666666666664,0.3017241379310345,0.013333333333333334
0.4,0.3548387096774194,0.24421052631578946,0.024981417953981948,0.2,0.5,0.15348288075560804,0.21161825726141079,0.8260869565217391,0.0,0.6862364547954014,0.3928571428571323,0.0,0.7272727272727273,0.06666666666666667,0.1724137931034483,0.013333333333333334
0.3,0.1935483870967742,0.11157894736842106,0.0024969908292226677,0.4,0.4,0.12514757969303425,0.0,0.9652173913043478,0.0,0.3333333333333333,0.41362126245846603,0.0,0.6363636363636364,0.3333333333333333,0.034482758620689655,0.013333333333333334
0.4,0.41935483870967744,0.2073684210526316,0.004708057429577529,0.4,0.5,0.23258559622195984,0.0,0.782608695652174,0.0,0.45447193918809603,0.3264119601328809,1.0,0.18181818181818182,0.5,0.22413793103448276,0.013333333333333334
0.3,0.3225806451612903,0.1368421052631579,0.001512006091639927,0.4,0.4,0.15348288075560804,0.0,0.9130434782608695,0.0,0.8361636745916184,0.4078073089701016,1.0,0.0,0.13333333333333333,0.09482758620689655,0.013333333333333334
0.4,0.3548387096774194,0.28421052631578947,0.00428765188967444,0.4,0.5,0.23022432113341204,0.15560165975103735,0.5130434782608696,0.9870967741935484,0.32815785217531995,0.300664451827228,0.0,0.7272727272727273,0.7333333333333333,0.4827586206896552,0.3466666666666667
0.3,0.3225806451612903,0.2810526315789474,0.004397296562185188,0.4,0.6,0.3152302243211334,0.0,0.9043478260869565,0.0,0.6158822578036585,0.5465116279069689,0.0,0.6363636363636364,0.6333333333333333,0.09482758620689655,0.013333333333333334
0.4,0.3225806451612903,0.3294736842105263,0.0045572202834163345,0.4,0.6,0.3695395513577332,0.0,0.9217391304347826,0.0,0.885007278020376,0.34053156146179303,1.0,0.36363636363636365,0.03333333333333333,0.08620689655172414,0.013333333333333334
0.3,0.41935483870967744,0.19052631578947368,0.0025612026263836583,0.4,0.4,0.179456906729634,0.06016597510373444,0.3739130434782609,0.9905707196029777,0.8018761119197757,0.13787375415282202,1.0,0.2727272727272727,0.9,0.6293103448275862,0.26666666666666666
0.2,0.12903225806451613,0.05473684210526316,0.002461250300614192,0.0,0.3,0.06139315230224321,0.0,0.043478260869565216,0.0,0.8340611353711744,0.1046511627907022,0.0,0.45454545454545453,0.26666666666666666,0.9482758620689655,0.013333333333333334
